location,time,temperature,humidity,wind_speed,wind_direction,cloud_cover,hourly_qpf,probability_of_precipitation
Oxnard,2024-08-03T13:00:00-07:00,76.0,67.0,6,240,23.0,0.0,8.0
Oxnard,2024-08-03T14:00:00-07:00,77.0,66.0,9,240,23.0,0.0,8.0
Oxnard,2024-08-03T15:00:00-07:00,77.0,66.0,9,240,23.0,0.0,8.0
Oxnard,2024-08-03T16:00:00-07:00,76.0,67.0,9,240,23.0,0.0,8.0
Oxnard,2024-08-03T17:00:00-07:00,75.0,69.0,10,290,21.0,0.0,3.0
Oxnard,2024-08-03T18:00:00-07:00,71.0,73.0,10,290,21.0,0.0,3.0
Oxnard,2024-08-03T19:00:00-07:00,68.0,78.0,10,290,21.0,0.0,3.0
Oxnard,2024-08-03T20:00:00-07:00,65.0,82.0,6,290,21.0,0.0,3.0
Oxnard,2024-08-03T21:00:00-07:00,63.0,85.0,6,290,21.0,0.0,3.0
Oxnard,2024-08-03T22:00:00-07:00,63.0,86.0,6,290,21.0,0.0,3.0
Oxnard,2024-08-03T23:00:00-07:00,62.0,87.0,3,290,27.0,0.0,1.0
Oxnard,2024-08-04T00:00:00-07:00,62.0,88.0,3,290,27.0,0.0,1.0
Oxnard,2024-08-04T01:00:00-07:00,62.0,89.0,3,290,27.0,0.0,1.0
Oxnard,2024-08-04T02:00:00-07:00,61.0,90.0,2,290,27.0,0.0,1.0
Oxnard,2024-08-04T03:00:00-07:00,61.0,92.0,2,290,27.0,0.0,1.0
Oxnard,2024-08-04T04:00:00-07:00,60.0,93.0,2,290,27.0,0.0,1.0
Oxnard,2024-08-04T05:00:00-07:00,60.0,94.0,2,330,90.0,0.0,1.0
Oxnard,2024-08-04T06:00:00-07:00,60.0,94.0,2,330,90.0,0.0,1.0
Oxnard,2024-08-04T07:00:00-07:00,61.0,93.0,2,330,90.0,0.0,1.0
Oxnard,2024-08-04T08:00:00-07:00,63.0,89.0,2,290,90.0,0.0,1.0
Oxnard,2024-08-04T09:00:00-07:00,66.0,83.0,2,290,90.0,0.0,1.0
Oxnard,2024-08-04T10:00:00-07:00,70.0,76.0,2,290,90.0,0.0,1.0
Oxnard,2024-08-04T11:00:00-07:00,74.0,71.0,6,240,28.0,0.0,2.0
Oxnard,2024-08-04T12:00:00-07:00,77.0,68.0,6,240,28.0,0.0,2.0
Oxnard,2024-08-04T13:00:00-07:00,78.0,66.0,6,240,28.0,0.0,2.0
Oxnard,2024-08-04T14:00:00-07:00,78.0,66.0,9,240,28.0,0.0,2.0
Oxnard,2024-08-04T15:00:00-07:00,78.0,65.0,9,240,28.0,0.0,2.0
Oxnard,2024-08-04T16:00:00-07:00,77.0,65.0,9,240,28.0,0.0,2.0
Oxnard,2024-08-04T17:00:00-07:00,75.0,67.0,10,250,26.0,0.0,0.0
Oxnard,2024-08-04T18:00:00-07:00,73.0,71.0,10,250,26.0,0.0,0.0
Oxnard,2024-08-04T19:00:00-07:00,69.0,76.0,10,250,26.0,0.0,0.0
Oxnard,2024-08-04T20:00:00-07:00,66.0,81.0,6,290,26.0,0.0,0.0
Oxnard,2024-08-04T21:00:00-07:00,64.0,83.0,6,290,26.0,0.0,0.0
Oxnard,2024-08-04T22:00:00-07:00,63.0,84.0,6,290,26.0,0.0,0.0
Oxnard,2024-08-04T23:00:00-07:00,62.0,84.0,3,290,90.0,0.0,1.0
Oxnard,2024-08-05T00:00:00-07:00,62.0,84.0,3,290,90.0,0.0,1.0
Oxnard,2024-08-05T01:00:00-07:00,61.0,85.0,3,290,90.0,0.0,1.0
Oxnard,2024-08-05T02:00:00-07:00,61.0,87.0,2,0,90.0,0.0,1.0
Oxnard,2024-08-05T03:00:00-07:00,61.0,88.0,2,0,90.0,0.0,1.0
Oxnard,2024-08-05T04:00:00-07:00,61.0,89.0,2,0,90.0,0.0,1.0
Oxnard,2024-08-05T05:00:00-07:00,61.0,89.0,2,300,90.0,0.0,2.0
Oxnard,2024-08-05T06:00:00-07:00,61.0,90.0,2,300,90.0,0.0,2.0
Oxnard,2024-08-05T07:00:00-07:00,62.0,89.0,2,300,90.0,0.0,2.0
Oxnard,2024-08-05T08:00:00-07:00,63.0,87.0,2,300,90.0,0.0,2.0
Oxnard,2024-08-05T09:00:00-07:00,67.0,81.0,2,300,90.0,0.0,2.0
Oxnard,2024-08-05T10:00:00-07:00,71.0,75.0,2,300,90.0,0.0,2.0
Oxnard,2024-08-05T11:00:00-07:00,74.0,69.0,6,240,46.0,0.0,3.0
Oxnard,2024-08-05T12:00:00-07:00,77.0,65.0,6,240,46.0,0.0,3.0
Oxnard,2024-08-05T13:00:00-07:00,78.0,63.0,6,240,46.0,0.0,3.0
Oxnard,2024-08-05T14:00:00-07:00,78.0,62.0,9,240,46.0,0.0,3.0
Oxnard,2024-08-05T15:00:00-07:00,78.0,62.0,9,240,46.0,0.0,3.0
Oxnard,2024-08-05T16:00:00-07:00,77.0,63.0,9,240,46.0,0.0,3.0
Oxnard,2024-08-05T17:00:00-07:00,76.0,65.0,10,250,40.0,0.0,2.0
Oxnard,2024-08-05T18:00:00-07:00,73.0,69.0,10,250,40.0,0.0,2.0
Oxnard,2024-08-05T19:00:00-07:00,70.0,73.0,10,250,40.0,0.0,2.0
Oxnard,2024-08-05T20:00:00-07:00,67.0,77.0,6,290,40.0,0.0,2.0
Oxnard,2024-08-05T21:00:00-07:00,65.0,79.0,6,290,40.0,0.0,2.0
Oxnard,2024-08-05T22:00:00-07:00,65.0,80.0,6,290,40.0,0.0,2.0
Oxnard,2024-08-05T23:00:00-07:00,64.0,81.0,5,290,90.0,0.0,2.0
Oxnard,2024-08-06T00:00:00-07:00,64.0,81.0,5,290,90.0,0.0,2.0
Oxnard,2024-08-06T01:00:00-07:00,64.0,82.0,5,290,90.0,0.0,2.0
Oxnard,2024-08-06T02:00:00-07:00,63.0,83.0,2,320,90.0,0.0,2.0
Oxnard,2024-08-06T03:00:00-07:00,63.0,84.0,2,320,90.0,0.0,2.0
Oxnard,2024-08-06T04:00:00-07:00,62.0,85.0,2,320,90.0,0.0,2.0
Oxnard,2024-08-06T05:00:00-07:00,62.0,86.0,2,0,90.0,0.0,1.0
Oxnard,2024-08-06T06:00:00-07:00,62.0,86.0,2,0,90.0,0.0,1.0
Oxnard,2024-08-06T07:00:00-07:00,63.0,85.0,2,0,90.0,0.0,1.0
Oxnard,2024-08-06T08:00:00-07:00,66.0,81.0,2,0,90.0,0.0,1.0
Oxnard,2024-08-06T09:00:00-07:00,69.0,75.0,2,0,90.0,0.0,1.0
Oxnard,2024-08-06T10:00:00-07:00,73.0,67.0,2,0,90.0,0.0,1.0
Oxnard,2024-08-06T11:00:00-07:00,77.0,62.0,6,230,37.0,0.0,0.0
Oxnard,2024-08-06T12:00:00-07:00,78.0,59.0,6,230,37.0,0.0,0.0
Oxnard,2024-08-06T13:00:00-07:00,79.0,59.0,6,230,37.0,0.0,0.0
Oxnard,2024-08-06T14:00:00-07:00,79.0,60.0,9,240,37.0,0.0,0.0
Oxnard,2024-08-06T15:00:00-07:00,79.0,60.0,9,240,37.0,0.0,0.0
Oxnard,2024-08-06T16:00:00-07:00,78.0,61.0,9,240,37.0,0.0,0.0
Oxnard,2024-08-06T17:00:00-07:00,77.0,62.0,10,250,34.0,0.0,0.0
Oxnard,2024-08-06T18:00:00-07:00,74.0,66.0,10,250,34.0,0.0,0.0
Oxnard,2024-08-06T19:00:00-07:00,71.0,70.0,10,250,34.0,0.0,0.0
Oxnard,2024-08-06T20:00:00-07:00,68.0,74.0,7,290,34.0,0.0,0.0
Oxnard,2024-08-06T21:00:00-07:00,66.0,77.0,7,290,34.0,0.0,0.0
Oxnard,2024-08-06T22:00:00-07:00,65.0,78.0,7,290,34.0,0.0,0.0
Oxnard,2024-08-06T23:00:00-07:00,64.0,79.0,5,290,67.0,0.0,0.0
Oxnard,2024-08-07T00:00:00-07:00,64.0,79.0,5,290,67.0,0.0,0.0
Oxnard,2024-08-07T01:00:00-07:00,64.0,78.0,5,290,67.0,0.0,0.0
Oxnard,2024-08-07T02:00:00-07:00,63.0,78.0,2,120,67.0,0.0,0.0
Oxnard,2024-08-07T03:00:00-07:00,63.0,79.0,2,120,67.0,0.0,0.0
Oxnard,2024-08-07T04:00:00-07:00,62.0,81.0,2,120,67.0,0.0,0.0
Oxnard,2024-08-07T05:00:00-07:00,62.0,83.0,2,60,72.0,0.0,0.0
Oxnard,2024-08-07T06:00:00-07:00,62.0,84.0,2,60,72.0,0.0,0.0
Oxnard,2024-08-07T07:00:00-07:00,63.0,84.0,2,60,72.0,0.0,0.0
Oxnard,2024-08-07T08:00:00-07:00,64.0,81.0,2,180,72.0,0.0,0.0
Oxnard,2024-08-07T09:00:00-07:00,67.0,76.0,2,180,72.0,0.0,0.0
Oxnard,2024-08-07T10:00:00-07:00,71.0,70.0,2,180,72.0,0.0,0.0
Oxnard,2024-08-07T11:00:00-07:00,75.0,65.0,6,230,27.0,0.0,1.0
Oxnard,2024-08-07T12:00:00-07:00,77.0,62.0,6,230,27.0,0.0,1.0
Oxnard,2024-08-07T13:00:00-07:00,78.0,60.0,6,230,27.0,0.0,1.0
Oxnard,2024-08-07T14:00:00-07:00,78.0,60.0,9,240,27.0,0.0,1.0
Oxnard,2024-08-07T15:00:00-07:00,78.0,60.0,9,240,27.0,0.0,1.0
Oxnard,2024-08-07T16:00:00-07:00,76.0,61.0,9,240,27.0,0.0,1.0
Oxnard,2024-08-07T17:00:00-07:00,76.0,62.0,10,250,31.0,,1.0
Oxnard,2024-08-07T18:00:00-07:00,75.0,,10,250,31.0,,1.0
Rancho Palos Verdes,2024-07-31T19:00:00-07:00,68.0,82.0,9,250,69.0,0.0,1.0
Rancho Palos Verdes,2024-07-31T20:00:00-07:00,65.0,87.0,8,240,69.0,0.0,1.0
Rancho Palos Verdes,2024-07-31T21:00:00-07:00,64.0,86.0,8,240,69.0,0.0,1.0
Rancho Palos Verdes,2024-07-31T22:00:00-07:00,64.0,87.0,8,240,69.0,0.0,1.0
Rancho Palos Verdes,2024-07-31T23:00:00-07:00,64.0,87.0,6,250,81.0,0.0,3.0
Rancho Palos Verdes,2024-08-01T00:00:00-07:00,62.0,88.0,6,250,81.0,0.0,3.0
Rancho Palos Verdes,2024-08-01T01:00:00-07:00,62.0,87.0,6,250,81.0,0.0,3.0
Rancho Palos Verdes,2024-08-01T02:00:00-07:00,61.0,91.0,2,250,81.0,0.0,3.0
Rancho Palos Verdes,2024-08-01T03:00:00-07:00,61.0,90.0,2,250,81.0,0.0,3.0
Rancho Palos Verdes,2024-08-01T04:00:00-07:00,61.0,88.0,2,250,81.0,0.0,3.0
Rancho Palos Verdes,2024-08-01T05:00:00-07:00,61.0,90.0,2,240,81.0,0.0,2.0
Rancho Palos Verdes,2024-08-01T06:00:00-07:00,59.0,90.0,2,240,81.0,0.0,2.0
Rancho Palos Verdes,2024-08-01T07:00:00-07:00,60.0,90.0,2,240,81.0,0.0,2.0
Rancho Palos Verdes,2024-08-01T08:00:00-07:00,63.0,87.0,6,250,81.0,0.0,2.0
Rancho Palos Verdes,2024-08-01T09:00:00-07:00,66.0,83.0,6,250,81.0,0.0,2.0
Rancho Palos Verdes,2024-08-01T10:00:00-07:00,68.0,79.0,6,250,81.0,0.0,2.0
Rancho Palos Verdes,2024-08-01T11:00:00-07:00,69.0,79.0,7,250,71.0,0.0,10.0
Rancho Palos Verdes,2024-08-01T12:00:00-07:00,71.0,75.0,7,250,71.0,0.0,10.0
Rancho Palos Verdes,2024-08-01T13:00:00-07:00,72.0,75.0,7,250,71.0,0.0,10.0
Rancho Palos Verdes,2024-08-01T14:00:00-07:00,70.0,77.0,8,250,71.0,0.0,10.0
Rancho Palos Verdes,2024-08-01T15:00:00-07:00,70.0,77.0,8,250,71.0,0.0,10.0
Rancho Palos Verdes,2024-08-01T16:00:00-07:00,70.0,82.0,8,250,71.0,0.0,10.0
Rancho Palos Verdes,2024-08-01T17:00:00-07:00,70.0,80.0,10,250,61.0,0.0,10.0
Rancho Palos Verdes,2024-08-01T18:00:00-07:00,68.0,84.0,10,250,61.0,0.0,10.0
Rancho Palos Verdes,2024-08-01T19:00:00-07:00,65.0,93.0,10,250,61.0,0.0,10.0
Rancho Palos Verdes,2024-08-01T20:00:00-07:00,63.0,95.0,8,240,61.0,0.0,10.0
Rancho Palos Verdes,2024-08-01T21:00:00-07:00,65.0,91.0,8,240,61.0,0.0,10.0
Rancho Palos Verdes,2024-08-01T22:00:00-07:00,63.0,91.0,8,240,61.0,0.0,10.0
Rancho Palos Verdes,2024-08-01T23:00:00-07:00,63.0,91.0,5,250,44.0,0.0017,20.0
Rancho Palos Verdes,2024-08-02T00:00:00-07:00,63.0,91.0,5,250,44.0,0.0017,20.0
Rancho Palos Verdes,2024-08-02T01:00:00-07:00,63.0,91.0,5,250,44.0,0.0017,20.0
Rancho Palos Verdes,2024-08-02T02:00:00-07:00,63.0,91.0,5,250,44.0,0.0017,20.0
Rancho Palos Verdes,2024-08-02T03:00:00-07:00,62.0,91.0,5,250,44.0,0.0017,20.0
Rancho Palos Verdes,2024-08-02T04:00:00-07:00,61.0,94.0,5,250,44.0,0.0017,20.0
Rancho Palos Verdes,2024-08-02T05:00:00-07:00,61.0,94.0,2,270,90.0,0.0,8.0
Rancho Palos Verdes,2024-08-02T06:00:00-07:00,61.0,95.0,2,270,90.0,0.0,8.0
Rancho Palos Verdes,2024-08-02T07:00:00-07:00,63.0,96.0,2,270,90.0,0.0,8.0
Rancho Palos Verdes,2024-08-02T08:00:00-07:00,64.0,95.0,5,250,90.0,0.0,8.0
Rancho Palos Verdes,2024-08-02T09:00:00-07:00,65.0,93.0,5,250,90.0,0.0,8.0
Rancho Palos Verdes,2024-08-02T10:00:00-07:00,67.0,89.0,5,250,90.0,0.0,8.0
Rancho Palos Verdes,2024-08-02T11:00:00-07:00,68.0,86.0,7,250,57.0,0.0,8.0
Rancho Palos Verdes,2024-08-02T12:00:00-07:00,69.0,84.0,7,250,57.0,0.0,8.0
Rancho Palos Verdes,2024-08-02T13:00:00-07:00,70.0,83.0,7,250,57.0,0.0,8.0
Rancho Palos Verdes,2024-08-02T14:00:00-07:00,71.0,82.0,10,250,57.0,0.0,8.0
Rancho Palos Verdes,2024-08-02T15:00:00-07:00,72.0,81.0,10,250,57.0,0.0,8.0
Rancho Palos Verdes,2024-08-02T16:00:00-07:00,72.0,81.0,10,250,57.0,0.0,8.0
Rancho Palos Verdes,2024-08-02T17:00:00-07:00,71.0,82.0,10,250,35.0,0.0,7.0
Rancho Palos Verdes,2024-08-02T18:00:00-07:00,70.0,84.0,10,250,35.0,0.0,7.0
Rancho Palos Verdes,2024-08-02T19:00:00-07:00,68.0,86.0,10,250,35.0,0.0,7.0
Rancho Palos Verdes,2024-08-02T20:00:00-07:00,66.0,88.0,7,240,35.0,0.0,7.0
Rancho Palos Verdes,2024-08-02T21:00:00-07:00,65.0,88.0,7,240,35.0,0.0,7.0
Rancho Palos Verdes,2024-08-02T22:00:00-07:00,65.0,88.0,7,240,35.0,0.0,7.0
Rancho Palos Verdes,2024-08-02T23:00:00-07:00,65.0,88.0,5,230,23.0,0.0,1.0
Rancho Palos Verdes,2024-08-03T00:00:00-07:00,64.0,89.0,5,230,23.0,0.0,1.0
Rancho Palos Verdes,2024-08-03T01:00:00-07:00,64.0,91.0,5,230,23.0,0.0,1.0
Rancho Palos Verdes,2024-08-03T02:00:00-07:00,63.0,93.0,2,250,23.0,0.0,1.0
Rancho Palos Verdes,2024-08-03T03:00:00-07:00,63.0,94.0,2,250,23.0,0.0,1.0
Rancho Palos Verdes,2024-08-03T04:00:00-07:00,62.0,94.0,2,250,23.0,0.0,1.0
Rancho Palos Verdes,2024-08-03T05:00:00-07:00,62.0,94.0,2,240,90.0,0.0,1.0
Rancho Palos Verdes,2024-08-03T06:00:00-07:00,62.0,93.0,2,240,90.0,0.0,1.0
Rancho Palos Verdes,2024-08-03T07:00:00-07:00,63.0,93.0,2,240,90.0,0.0,1.0
Rancho Palos Verdes,2024-08-03T08:00:00-07:00,64.0,91.0,2,240,90.0,0.0,1.0
Rancho Palos Verdes,2024-08-03T09:00:00-07:00,66.0,89.0,2,240,90.0,0.0,1.0
Rancho Palos Verdes,2024-08-03T10:00:00-07:00,68.0,87.0,2,240,90.0,0.0,1.0
Rancho Palos Verdes,2024-08-03T11:00:00-07:00,69.0,85.0,7,240,55.0,0.0,6.0
Rancho Palos Verdes,2024-08-03T12:00:00-07:00,71.0,83.0,7,240,55.0,0.0,6.0
Rancho Palos Verdes,2024-08-03T13:00:00-07:00,71.0,82.0,7,240,55.0,0.0,6.0
Rancho Palos Verdes,2024-08-03T14:00:00-07:00,72.0,81.0,10,240,55.0,0.0,6.0
Rancho Palos Verdes,2024-08-03T15:00:00-07:00,72.0,81.0,10,240,55.0,0.0,6.0
Rancho Palos Verdes,2024-08-03T16:00:00-07:00,72.0,81.0,10,240,55.0,0.0,6.0
Rancho Palos Verdes,2024-08-03T17:00:00-07:00,71.0,82.0,10,250,28.0,0.0,1.0
Rancho Palos Verdes,2024-08-03T18:00:00-07:00,69.0,84.0,10,250,28.0,0.0,1.0
Rancho Palos Verdes,2024-08-03T19:00:00-07:00,67.0,86.0,10,250,28.0,0.0,1.0
Rancho Palos Verdes,2024-08-03T20:00:00-07:00,66.0,88.0,7,240,28.0,0.0,1.0
Rancho Palos Verdes,2024-08-03T21:00:00-07:00,65.0,90.0,7,240,28.0,0.0,1.0
Rancho Palos Verdes,2024-08-03T22:00:00-07:00,65.0,91.0,7,240,28.0,0.0,1.0
Rancho Palos Verdes,2024-08-03T23:00:00-07:00,64.0,91.0,6,230,25.0,0.0,3.0
Rancho Palos Verdes,2024-08-04T00:00:00-07:00,64.0,92.0,6,230,25.0,0.0,3.0
Rancho Palos Verdes,2024-08-04T01:00:00-07:00,64.0,92.0,6,230,25.0,0.0,3.0
Rancho Palos Verdes,2024-08-04T02:00:00-07:00,63.0,92.0,3,230,25.0,0.0,3.0
Rancho Palos Verdes,2024-08-04T03:00:00-07:00,63.0,93.0,3,230,25.0,0.0,3.0
Rancho Palos Verdes,2024-08-04T04:00:00-07:00,62.0,94.0,3,230,25.0,0.0,3.0
Rancho Palos Verdes,2024-08-04T05:00:00-07:00,62.0,95.0,2,210,90.0,0.0,3.0
Rancho Palos Verdes,2024-08-04T06:00:00-07:00,62.0,95.0,2,210,90.0,0.0,3.0
Rancho Palos Verdes,2024-08-04T07:00:00-07:00,63.0,95.0,2,210,90.0,0.0,3.0
Rancho Palos Verdes,2024-08-04T08:00:00-07:00,65.0,93.0,2,240,90.0,0.0,3.0
Rancho Palos Verdes,2024-08-04T09:00:00-07:00,66.0,90.0,2,240,90.0,0.0,3.0
Rancho Palos Verdes,2024-08-04T10:00:00-07:00,68.0,87.0,2,240,90.0,0.0,3.0
Rancho Palos Verdes,2024-08-04T11:00:00-07:00,70.0,84.0,6,240,57.0,0.0,3.0
Rancho Palos Verdes,2024-08-04T12:00:00-07:00,71.0,82.0,6,240,57.0,0.0,3.0
Rancho Palos Verdes,2024-08-04T13:00:00-07:00,72.0,82.0,6,240,57.0,0.0,3.0
Rancho Palos Verdes,2024-08-04T14:00:00-07:00,72.0,81.0,9,240,57.0,0.0,3.0
Rancho Palos Verdes,2024-08-04T15:00:00-07:00,73.0,81.0,9,240,57.0,0.0,3.0
Rancho Palos Verdes,2024-08-04T16:00:00-07:00,73.0,80.0,9,240,57.0,0.0,3.0
Rancho Palos Verdes,2024-08-04T17:00:00-07:00,72.0,80.0,10,250,40.0,0.0,2.0
Rancho Palos Verdes,2024-08-04T18:00:00-07:00,71.0,82.0,10,250,40.0,0.0,2.0
Rancho Palos Verdes,2024-08-04T19:00:00-07:00,69.0,85.0,10,250,40.0,0.0,2.0
Rancho Palos Verdes,2024-08-04T20:00:00-07:00,67.0,88.0,6,240,40.0,0.0,2.0
Rancho Palos Verdes,2024-08-04T21:00:00-07:00,66.0,89.0,6,240,40.0,0.0,2.0
Rancho Palos Verdes,2024-08-04T22:00:00-07:00,65.0,90.0,6,240,40.0,0.0,2.0
Rancho Palos Verdes,2024-08-04T23:00:00-07:00,64.0,90.0,5,200,90.0,0.0,3.0
Rancho Palos Verdes,2024-08-05T00:00:00-07:00,64.0,91.0,5,200,90.0,0.0,3.0
Rancho Palos Verdes,2024-08-05T01:00:00-07:00,64.0,91.0,5,200,90.0,0.0,3.0
Rancho Palos Verdes,2024-08-05T02:00:00-07:00,64.0,91.0,2,240,90.0,0.0,3.0
Rancho Palos Verdes,2024-08-05T03:00:00-07:00,64.0,92.0,2,240,90.0,0.0,3.0
Rancho Palos Verdes,2024-08-05T04:00:00-07:00,63.0,93.0,2,240,90.0,0.0,3.0
Rancho Palos Verdes,2024-08-05T05:00:00-07:00,63.0,94.0,2,240,90.0,0.0,3.0
Rancho Palos Verdes,2024-08-05T06:00:00-07:00,63.0,94.0,2,240,90.0,0.0,3.0
Rancho Palos Verdes,2024-08-05T07:00:00-07:00,64.0,93.0,2,240,90.0,0.0,3.0
Rancho Palos Verdes,2024-08-05T08:00:00-07:00,66.0,91.0,2,230,90.0,0.0,3.0
Rancho Palos Verdes,2024-08-05T09:00:00-07:00,68.0,88.0,2,230,90.0,0.0,3.0
Rancho Palos Verdes,2024-08-05T10:00:00-07:00,71.0,85.0,2,230,90.0,0.0,3.0
Rancho Palos Verdes,2024-08-05T11:00:00-07:00,73.0,82.0,6,230,69.0,0.0,4.0
Rancho Palos Verdes,2024-08-05T12:00:00-07:00,74.0,80.0,6,230,69.0,0.0,4.0
Rancho Palos Verdes,2024-08-05T13:00:00-07:00,74.0,79.0,6,230,69.0,0.0,4.0
Rancho Palos Verdes,2024-08-05T14:00:00-07:00,74.0,78.0,9,240,69.0,0.0,4.0
Rancho Palos Verdes,2024-08-05T15:00:00-07:00,74.0,78.0,9,240,69.0,0.0,4.0
Rancho Palos Verdes,2024-08-05T16:00:00-07:00,73.0,79.0,9,240,69.0,0.0,4.0
Rancho Palos Verdes,2024-08-05T17:00:00-07:00,73.0,80.0,10,240,58.0,0.0,3.0
Rancho Palos Verdes,2024-08-05T18:00:00-07:00,71.0,81.0,10,240,58.0,0.0,3.0
Rancho Palos Verdes,2024-08-05T19:00:00-07:00,70.0,82.0,10,240,58.0,0.0,3.0
Rancho Palos Verdes,2024-08-05T20:00:00-07:00,68.0,83.0,7,240,58.0,0.0,3.0
Rancho Palos Verdes,2024-08-05T21:00:00-07:00,67.0,84.0,7,240,58.0,0.0,3.0
Rancho Palos Verdes,2024-08-05T22:00:00-07:00,67.0,84.0,7,240,58.0,0.0,3.0
Rancho Palos Verdes,2024-08-05T23:00:00-07:00,67.0,85.0,6,200,90.0,0.0,3.0
Rancho Palos Verdes,2024-08-06T00:00:00-07:00,66.0,87.0,6,200,90.0,0.0,3.0
Rancho Palos Verdes,2024-08-06T01:00:00-07:00,66.0,88.0,6,200,90.0,0.0,3.0
Rancho Palos Verdes,2024-08-06T02:00:00-07:00,65.0,89.0,3,180,90.0,0.0,3.0
Rancho Palos Verdes,2024-08-06T03:00:00-07:00,65.0,91.0,3,180,90.0,0.0,3.0
Rancho Palos Verdes,2024-08-06T04:00:00-07:00,64.0,92.0,3,180,90.0,0.0,3.0
Rancho Palos Verdes,2024-08-06T05:00:00-07:00,64.0,92.0,2,210,90.0,0.0,1.0
Rancho Palos Verdes,2024-08-06T06:00:00-07:00,64.0,91.0,2,210,90.0,0.0,1.0
Rancho Palos Verdes,2024-08-06T07:00:00-07:00,65.0,90.0,2,210,90.0,0.0,1.0
Rancho Palos Verdes,2024-08-06T08:00:00-07:00,67.0,87.0,2,130,90.0,0.0,1.0
Rancho Palos Verdes,2024-08-06T09:00:00-07:00,69.0,84.0,2,130,90.0,0.0,1.0
Rancho Palos Verdes,2024-08-06T10:00:00-07:00,72.0,82.0,2,130,90.0,0.0,1.0
Rancho Palos Verdes,2024-08-06T11:00:00-07:00,74.0,79.0,6,200,64.0,0.0,2.0
Rancho Palos Verdes,2024-08-06T12:00:00-07:00,75.0,77.0,6,200,64.0,0.0,2.0
Rancho Palos Verdes,2024-08-06T13:00:00-07:00,75.0,76.0,6,200,64.0,0.0,2.0
Rancho Palos Verdes,2024-08-06T14:00:00-07:00,75.0,75.0,9,240,64.0,0.0,2.0
Rancho Palos Verdes,2024-08-06T15:00:00-07:00,75.0,75.0,9,240,64.0,0.0,2.0
Rancho Palos Verdes,2024-08-06T16:00:00-07:00,74.0,75.0,9,240,64.0,0.0,2.0
Rancho Palos Verdes,2024-08-06T17:00:00-07:00,73.0,76.0,10,250,59.0,0.0,0.0
Rancho Palos Verdes,2024-08-06T18:00:00-07:00,72.0,78.0,10,250,59.0,0.0,0.0
Rancho Palos Verdes,2024-08-06T19:00:00-07:00,70.0,79.0,10,250,59.0,0.0,0.0
Rancho Palos Verdes,2024-08-06T20:00:00-07:00,69.0,81.0,7,250,59.0,0.0,0.0
Rancho Palos Verdes,2024-08-06T21:00:00-07:00,67.0,83.0,7,250,59.0,0.0,0.0
Rancho Palos Verdes,2024-08-06T22:00:00-07:00,66.0,84.0,7,250,59.0,0.0,0.0
Rancho Palos Verdes,2024-08-06T23:00:00-07:00,66.0,85.0,6,220,90.0,0.0,1.0
Rancho Palos Verdes,2024-08-07T00:00:00-07:00,65.0,86.0,6,220,90.0,0.0,1.0
Rancho Palos Verdes,2024-08-07T01:00:00-07:00,64.0,87.0,6,220,90.0,0.0,1.0
Rancho Palos Verdes,2024-08-07T02:00:00-07:00,64.0,88.0,3,160,90.0,0.0,1.0
Rancho Palos Verdes,2024-08-07T03:00:00-07:00,64.0,89.0,3,160,90.0,0.0,1.0
Rancho Palos Verdes,2024-08-07T04:00:00-07:00,64.0,90.0,3,160,90.0,0.0,1.0
Rancho Palos Verdes,2024-08-07T05:00:00-07:00,64.0,90.0,2,120,90.0,0.0,2.0
Rancho Palos Verdes,2024-08-07T06:00:00-07:00,64.0,91.0,2,120,90.0,0.0,2.0
Rancho Palos Verdes,2024-08-07T07:00:00-07:00,64.0,91.0,2,120,90.0,0.0,2.0
Rancho Palos Verdes,2024-08-07T08:00:00-07:00,66.0,90.0,2,130,90.0,0.0,2.0
Rancho Palos Verdes,2024-08-07T09:00:00-07:00,68.0,88.0,2,130,90.0,0.0,2.0
Rancho Palos Verdes,2024-08-07T10:00:00-07:00,71.0,85.0,2,130,90.0,0.0,2.0
Rancho Palos Verdes,2024-08-07T11:00:00-07:00,73.0,82.0,6,180,53.0,0.0,2.0
Rancho Palos Verdes,2024-08-07T12:00:00-07:00,75.0,80.0,6,180,53.0,0.0,2.0
Rancho Palos Verdes,2024-08-07T13:00:00-07:00,75.0,79.0,6,180,53.0,0.0,2.0
Rancho Palos Verdes,2024-08-07T14:00:00-07:00,75.0,78.0,8,230,53.0,0.0,2.0
Rancho Palos Verdes,2024-08-07T15:00:00-07:00,75.0,78.0,8,230,53.0,0.0,2.0
Rancho Palos Verdes,2024-08-07T16:00:00-07:00,74.0,80.0,8,230,53.0,0.0,2.0
Rancho Palos Verdes,2024-08-07T17:00:00-07:00,73.0,80.0,9,240,52.0,,2.0
Rancho Palos Verdes,2024-08-07T18:00:00-07:00,72.0,,9,240,52.0,,2.0
Pasadena,2024-07-31T19:00:00-07:00,81.0,45.0,8,230,8.0,0.0,0.0
Pasadena,2024-07-31T20:00:00-07:00,76.0,54.0,5,210,8.0,0.0,0.0
Pasadena,2024-07-31T21:00:00-07:00,73.0,58.0,5,210,8.0,0.0,0.0
Pasadena,2024-07-31T22:00:00-07:00,70.0,66.0,5,210,8.0,0.0,0.0
Pasadena,2024-07-31T23:00:00-07:00,68.0,71.0,3,190,18.0,0.0,0.0
