station,name,date,month,day,avg_temp_normal,max_temp_normal,min_temp_normal,latitude,longitude
USC00040192,"ANAHEIM, CA US",01-01,1,1,59.6,70.7,48.5,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",01-02,1,2,59.7,70.8,48.6,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",01-03,1,3,59.8,71.0,48.7,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",01-04,1,4,59.9,71.1,48.8,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",01-05,1,5,60.0,71.2,48.8,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",01-06,1,6,60.1,71.3,48.9,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",01-07,1,7,60.2,71.4,49.0,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",01-08,1,8,60.3,71.5,49.0,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",01-09,1,9,60.3,71.6,49.1,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",01-10,1,10,60.4,71.7,49.1,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",01-11,1,11,60.5,71.8,49.2,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",01-12,1,12,60.5,71.8,49.2,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",01-13,1,13,60.6,71.9,49.2,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",01-14,1,14,60.6,71.9,49.3,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",01-15,1,15,60.6,72.0,49.3,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",01-16,1,16,60.7,72.0,49.3,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",01-17,1,17,60.7,72.0,49.3,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",01-18,1,18,60.7,72.0,49.3,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",01-19,1,19,60.7,72.0,49.3,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",01-20,1,20,60.7,72.0,49.3,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",01-21,1,21,60.7,72.0,49.3,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",01-22,1,22,60.6,72.0,49.3,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",01-23,1,23,60.6,72.0,49.3,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",01-24,1,24,60.6,72.0,49.2,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",01-25,1,25,60.6,71.9,49.2,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",01-26,1,26,60.5,71.9,49.2,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",01-27,1,27,60.5,71.8,49.2,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",01-28,1,28,60.5,71.8,49.1,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",01-29,1,29,60.4,71.8,49.1,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",01-30,1,30,60.4,71.7,49.1,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",01-31,1,31,60.3,71.7,49.0,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",02-01,2,1,60.3,71.6,49.0,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",02-02,2,2,60.3,71.6,49.0,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",02-03,2,3,60.2,71.6,48.9,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",02-04,2,4,60.2,71.5,48.9,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",02-05,2,5,60.2,71.5,48.9,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",02-06,2,6,60.2,71.5,48.9,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",02-07,2,7,60.1,71.5,48.8,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",02-08,2,8,60.1,71.4,48.8,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",02-09,2,9,60.1,71.4,48.8,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",02-10,2,10,60.1,71.4,48.8,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",02-11,2,11,60.1,71.4,48.8,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",02-12,2,12,60.1,71.4,48.8,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",02-13,2,13,60.2,71.5,48.9,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",02-14,2,14,60.2,71.5,48.9,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",02-15,2,15,60.2,71.5,48.9,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",02-16,2,16,60.3,71.6,49.0,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",02-17,2,17,60.3,71.6,49.0,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",02-18,2,18,60.4,71.6,49.1,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",02-19,2,19,60.4,71.7,49.1,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",02-20,2,20,60.5,71.8,49.2,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",02-21,2,21,60.5,71.8,49.2,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",02-22,2,22,60.6,71.9,49.3,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",02-23,2,23,60.7,72.0,49.4,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",02-24,2,24,60.8,72.1,49.5,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",02-25,2,25,60.9,72.1,49.6,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",02-26,2,26,61.0,72.2,49.7,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",02-27,2,27,61.1,72.3,49.8,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",02-28,2,28,61.1,72.4,49.9,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",02-29,2,29,61.2,72.5,49.9,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",03-01,3,1,61.3,72.5,50.0,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",03-02,3,2,61.4,72.6,50.1,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",03-03,3,3,61.5,72.7,50.2,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",03-04,3,4,61.6,72.8,50.3,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",03-05,3,5,61.7,72.9,50.4,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",03-06,3,6,61.8,73.0,50.6,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",03-07,3,7,61.9,73.1,50.7,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",03-08,3,8,62.0,73.2,50.8,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",03-09,3,9,62.1,73.3,50.9,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",03-10,3,10,62.2,73.4,51.0,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",03-11,3,11,62.3,73.5,51.1,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",03-12,3,12,62.4,73.6,51.2,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",03-13,3,13,62.5,73.7,51.4,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",03-14,3,14,62.6,73.8,51.5,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",03-15,3,15,62.7,73.9,51.6,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",03-16,3,16,62.8,74.0,51.7,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",03-17,3,17,62.9,74.1,51.8,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",03-18,3,18,63.0,74.2,51.9,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",03-19,3,19,63.1,74.3,52.0,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",03-20,3,20,63.2,74.4,52.1,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",03-21,3,21,63.3,74.5,52.2,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",03-22,3,22,63.4,74.6,52.3,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",03-23,3,23,63.5,74.7,52.3,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",03-24,3,24,63.6,74.8,52.4,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",03-25,3,25,63.7,74.9,52.5,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",03-26,3,26,63.8,75.0,52.6,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",03-27,3,27,63.9,75.1,52.7,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",03-28,3,28,64.0,75.2,52.8,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",03-29,3,29,64.1,75.3,52.8,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",03-30,3,30,64.1,75.4,52.9,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",03-31,3,31,64.2,75.5,53.0,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",04-01,4,1,64.3,75.6,53.1,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",04-02,4,2,64.4,75.7,53.2,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",04-03,4,3,64.5,75.8,53.2,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",04-04,4,4,64.6,75.9,53.3,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",04-05,4,5,64.7,76.0,53.4,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",04-06,4,6,64.8,76.1,53.5,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",04-07,4,7,64.9,76.2,53.6,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",04-08,4,8,65.0,76.3,53.7,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",04-09,4,9,65.1,76.4,53.7,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",04-10,4,10,65.2,76.5,53.8,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",04-11,4,11,65.3,76.6,53.9,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",04-12,4,12,65.4,76.7,54.0,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",04-13,4,13,65.5,76.8,54.1,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",04-14,4,14,65.6,76.9,54.2,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",04-15,4,15,65.7,77.0,54.3,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",04-16,4,16,65.8,77.1,54.5,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",04-17,4,17,65.9,77.2,54.6,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",04-18,4,18,66.0,77.2,54.7,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",04-19,4,19,66.1,77.3,54.8,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",04-20,4,20,66.2,77.4,54.9,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",04-21,4,21,66.3,77.4,55.1,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",04-22,4,22,66.3,77.5,55.2,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",04-23,4,23,66.4,77.6,55.3,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",04-24,4,24,66.5,77.6,55.4,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",04-25,4,25,66.6,77.7,55.6,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",04-26,4,26,66.7,77.7,55.7,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",04-27,4,27,66.8,77.7,55.8,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",04-28,4,28,66.9,77.8,56.0,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",04-29,4,29,66.9,77.8,56.1,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",04-30,4,30,67.0,77.8,56.2,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",05-01,5,1,67.1,77.8,56.4,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",05-02,5,2,67.2,77.8,56.5,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",05-03,5,3,67.2,77.8,56.6,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",05-04,5,4,67.3,77.8,56.8,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",05-05,5,5,67.4,77.8,56.9,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",05-06,5,6,67.4,77.8,57.0,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",05-07,5,7,67.5,77.8,57.2,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",05-08,5,8,67.5,77.7,57.3,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",05-09,5,9,67.6,77.7,57.4,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",05-10,5,10,67.6,77.7,57.6,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",05-11,5,11,67.7,77.7,57.7,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",05-12,5,12,67.7,77.7,57.8,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",05-13,5,13,67.8,77.6,57.9,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",05-14,5,14,67.8,77.6,58.0,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",05-15,5,15,67.9,77.6,58.1,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",05-16,5,16,67.9,77.6,58.3,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",05-17,5,17,68.0,77.6,58.4,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",05-18,5,18,68.0,77.6,58.5,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",05-19,5,19,68.1,77.6,58.6,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",05-20,5,20,68.2,77.6,58.7,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",05-21,5,21,68.2,77.6,58.8,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",05-22,5,22,68.3,77.7,58.9,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",05-23,5,23,68.4,77.7,59.0,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",05-24,5,24,68.4,77.8,59.1,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",05-25,5,25,68.5,77.9,59.2,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",05-26,5,26,68.6,77.9,59.3,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",05-27,5,27,68.7,78.0,59.4,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",05-28,5,28,68.8,78.1,59.5,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",05-29,5,29,68.9,78.3,59.6,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",05-30,5,30,69.1,78.4,59.8,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",05-31,5,31,69.2,78.5,59.9,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",06-01,6,1,69.3,78.7,60.0,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",06-02,6,2,69.5,78.9,60.1,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",06-03,6,3,69.6,79.1,60.2,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",06-04,6,4,69.8,79.3,60.3,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",06-05,6,5,70.0,79.5,60.5,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",06-06,6,6,70.2,79.7,60.6,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",06-07,6,7,70.3,80.0,60.7,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",06-08,6,8,70.5,80.2,60.9,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",06-09,6,9,70.7,80.5,61.0,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",06-10,6,10,70.9,80.7,61.2,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",06-11,6,11,71.2,81.0,61.3,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",06-12,6,12,71.4,81.3,61.5,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",06-13,6,13,71.6,81.6,61.6,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",06-14,6,14,71.8,81.9,61.8,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",06-15,6,15,72.1,82.2,61.9,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",06-16,6,16,72.3,82.5,62.1,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",06-17,6,17,72.5,82.8,62.3,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",06-18,6,18,72.8,83.1,62.4,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",06-19,6,19,73.0,83.4,62.6,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",06-20,6,20,73.2,83.7,62.8,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",06-21,6,21,73.5,84.0,62.9,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",06-22,6,22,73.7,84.3,63.1,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",06-23,6,23,73.9,84.6,63.3,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",06-24,6,24,74.2,84.8,63.5,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",06-25,6,25,74.4,85.1,63.6,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",06-26,6,26,74.6,85.4,63.8,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",06-27,6,27,74.8,85.6,64.0,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",06-28,6,28,75.0,85.8,64.2,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",06-29,6,29,75.2,86.1,64.3,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",06-30,6,30,75.4,86.3,64.5,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",07-01,7,1,75.6,86.5,64.6,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",07-02,7,2,75.7,86.7,64.8,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",07-03,7,3,75.9,86.8,65.0,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",07-04,7,4,76.0,87.0,65.1,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",07-05,7,5,76.2,87.1,65.2,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",07-06,7,6,76.3,87.3,65.4,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",07-07,7,7,76.4,87.4,65.5,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",07-08,7,8,76.5,87.5,65.6,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",07-09,7,9,76.7,87.6,65.7,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",07-10,7,10,76.7,87.6,65.8,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",07-11,7,11,76.8,87.7,66.0,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",07-12,7,12,76.9,87.8,66.0,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",07-13,7,13,77.0,87.8,66.1,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",07-14,7,14,77.0,87.8,66.2,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",07-15,7,15,77.1,87.8,66.3,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",07-16,7,16,77.1,87.9,66.4,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",07-17,7,17,77.1,87.9,66.4,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",07-18,7,18,77.2,87.9,66.5,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",07-19,7,19,77.2,87.9,66.5,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",07-20,7,20,77.2,87.9,66.6,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",07-21,7,21,77.2,87.8,66.6,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",07-22,7,22,77.2,87.8,66.6,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",07-23,7,23,77.2,87.8,66.6,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",07-24,7,24,77.2,87.8,66.7,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",07-25,7,25,77.2,87.8,66.7,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",07-26,7,26,77.2,87.8,66.7,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",07-27,7,27,77.2,87.8,66.7,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",07-28,7,28,77.2,87.8,66.7,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",07-29,7,29,77.3,87.8,66.7,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",07-30,7,30,77.3,87.8,66.7,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",07-31,7,31,77.3,87.8,66.7,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",08-01,8,1,77.3,87.9,66.7,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",08-02,8,2,77.3,87.9,66.7,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",08-03,8,3,77.3,87.9,66.7,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",08-04,8,4,77.3,88.0,66.6,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",08-05,8,5,77.3,88.1,66.6,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",08-06,8,6,77.4,88.1,66.6,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",08-07,8,7,77.4,88.2,66.6,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",08-08,8,8,77.4,88.3,66.6,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",08-09,8,9,77.5,88.4,66.6,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",08-10,8,10,77.5,88.5,66.6,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",08-11,8,11,77.6,88.6,66.6,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",08-12,8,12,77.6,88.7,66.6,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",08-13,8,13,77.7,88.8,66.5,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",08-14,8,14,77.7,88.9,66.5,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",08-15,8,15,77.8,89.0,66.5,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",08-16,8,16,77.8,89.1,66.5,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",08-17,8,17,77.9,89.2,66.5,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",08-18,8,18,77.9,89.3,66.5,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",08-19,8,19,78.0,89.4,66.5,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",08-20,8,20,78.0,89.6,66.5,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",08-21,8,21,78.1,89.7,66.5,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",08-22,8,22,78.1,89.8,66.5,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",08-23,8,23,78.1,89.9,66.4,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",08-24,8,24,78.2,89.9,66.4,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",08-25,8,25,78.2,90.0,66.4,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",08-26,8,26,78.2,90.1,66.4,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",08-27,8,27,78.2,90.1,66.4,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",08-28,8,28,78.3,90.2,66.3,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",08-29,8,29,78.3,90.2,66.3,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",08-30,8,30,78.3,90.3,66.3,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",08-31,8,31,78.2,90.3,66.2,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",09-01,9,1,78.2,90.3,66.2,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",09-02,9,2,78.2,90.2,66.1,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",09-03,9,3,78.1,90.2,66.1,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",09-04,9,4,78.1,90.2,66.0,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",09-05,9,5,78.0,90.1,65.9,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",09-06,9,6,78.0,90.0,65.9,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",09-07,9,7,77.9,89.9,65.8,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",09-08,9,8,77.8,89.8,65.7,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",09-09,9,9,77.7,89.7,65.6,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",09-10,9,10,77.6,89.6,65.5,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",09-11,9,11,77.4,89.5,65.4,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",09-12,9,12,77.3,89.3,65.3,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",09-13,9,13,77.2,89.2,65.2,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",09-14,9,14,77.0,89.0,65.1,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",09-15,9,15,76.9,88.8,64.9,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",09-16,9,16,76.7,88.6,64.8,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",09-17,9,17,76.6,88.4,64.7,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",09-18,9,18,76.4,88.3,64.5,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",09-19,9,19,76.2,88.1,64.4,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",09-20,9,20,76.1,87.9,64.2,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",09-21,9,21,75.9,87.7,64.1,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",09-22,9,22,75.7,87.5,63.9,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",09-23,9,23,75.5,87.3,63.8,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",09-24,9,24,75.3,87.1,63.6,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",09-25,9,25,75.2,86.9,63.4,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",09-26,9,26,75.0,86.7,63.3,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",09-27,9,27,74.8,86.5,63.1,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",09-28,9,28,74.6,86.3,62.9,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",09-29,9,29,74.4,86.1,62.8,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",09-30,9,30,74.3,86.0,62.6,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",10-01,10,1,74.1,85.8,62.4,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",10-02,10,2,74.0,85.7,62.3,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",10-03,10,3,73.8,85.5,62.1,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",10-04,10,4,73.6,85.4,61.9,33.8647,-117.8425
USC00040192,"ANAHEIM, CA US",10-05,10,5,73.5,85.2,61.8,33.8647,-117.8425
